time_s,conversion,wallFlux
0.00121359,0.34268096,8.33523e-09
0.0026008,0.35269959,8.34774e-09
0.00358734,0.36348488,8.37016e-09
0.00438832,0.37148259,8.39299e-09
0.00510304,0.37469979,8.41111e-09
0.0057906,0.37286608,8.42229e-09
0.0064711,0.36699171,8.4258e-09
0.00717774,0.35899586,8.42264e-09
0.0079632,0.35065075,8.41394e-09
0.0088411,0.34354057,8.40079e-09
0.00983326,0.33833702,8.38402e-09
0.0109701,0.33544985,8.36457e-09
0.012287,0.33574508,8.3455e-09
0.0137836,0.34198444,8.33706e-09
0.0152533,0.35851186,8.36019e-09
0.0159779,0.36881308,8.38191e-09
0.0167449,0.37626823,8.40563e-09
0.0174193,0.37709129,8.4212e-09
0.0180988,0.37252342,8.42897e-09
0.0187831,0.36441054,8.4288e-09
0.0195253,0.35502398,8.42229e-09
0.0203534,0.34645315,8.41086e-09
0.0212855,0.33990766,8.39543e-09
0.0223482,0.33568342,8.37679e-09
0.0235779,0.33400015,8.35646e-09
0.0249869,0.33639562,8.33955e-09
0.0265749,0.3481747,8.34298e-09
0.0275591,0.36232432,8.36349e-09
0.0283284,0.37320509,8.38593e-09
0.0290471,0.37877176,8.40597e-09
0.0297285,0.37796131,8.41916e-09
0.0304094,0.37195601,8.42468e-09
0.0311161,0.36273198,8.4225e-09
0.0319013,0.35274851,8.41401e-09
0.032779,0.34434177,8.40072e-09
0.033771,0.33851424,8.38385e-09
0.0349077,0.33557346,8.36446e-09
0.0362226,0.3359996,8.3455e-09
0.0377168,0.34243888,8.33723e-09
0.0391573,0.35904621,8.35969e-09
0.0398847,0.36960604,8.38114e-09
0.0406455,0.37715327,8.40435e-09
0.0413182,0.37796223,8.4199e-09
0.0419958,0.37320906,8.42777e-09
0.04268,0.36476355,8.4278e-09
0.0434245,0.35498165,8.42139e-09
0.0442548,0.34613923,8.40995e-09
0.04519,0.3394611,8.39457e-09
0.0462568,0.33522375,8.37606e-09
0.0474922,0.33364637,8.35598e-09
0.0489034,0.33607711,8.34012e-09
0.0504885,0.34752516,8.34564e-09
0.0514684,0.36082729,8.36799e-09
0.0522383,0.3709868,8.3914e-09
0.0529563,0.37607011,8.41157e-09
0.0536376,0.37529803,8.4246e-09
0.054319,0.36971456,8.42979e-09
0.0550263,0.36126931,8.42775e-09
0.0558125,0.3520562,8.41983e-09
0.0566916,0.34406336,8.40736e-09
0.0576856,0.33822857,8.39133e-09
0.0588237,0.33484367,8.37293e-09
0.0601308,0.33464746,8.35522e-09
0.0616063,0.34049937,8.34768e-09
0.0630544,0.35705037,8.36973e-09
0.0637836,0.3679354,8.39112e-09
0.0645441,0.37588746,8.41461e-09
0.0652161,0.37711981,8.4305e-09
0.0658925,0.37282883,8.43888e-09
0.0665754,0.36479465,8.43937e-09
0.0673185,0.35529917,8.43351e-09
0.0681476,0.34657392,8.42271e-09
